stn,year,mo,da,temp,max,min,prcp,name,Year/Month/Day
725300,1960,6,11,72.6,83.3,55.4,0.28,CHICAGO O'HARE INTERNATIONAL,1960-06-11
725300,1960,6,16,70.3,79.3,53.4,0.04,CHICAGO O'HARE INTERNATIONAL,1960-06-16
725300,1960,6,19,69.9,76.3,58.3,0.0,CHICAGO O'HARE INTERNATIONAL,1960-06-19
725300,1960,6,22,69.6,78.4,62.4,0.0,CHICAGO O'HARE INTERNATIONAL,1960-06-22
725300,1960,6,24,66.2,75.9,57.4,0.0,CHICAGO O'HARE INTERNATIONAL,1960-06-24
725300,1960,6,30,70.3,81.0,57.4,0.39,CHICAGO O'HARE INTERNATIONAL,1960-06-30
725300,1960,7,3,68.3,82.9,61.3,0.0,CHICAGO O'HARE INTERNATIONAL,1960-07-03
725300,1960,7,6,69.9,76.3,61.3,0.0,CHICAGO O'HARE INTERNATIONAL,1960-07-06
725300,1960,7,13,73.3,82.9,60.4,0.08,CHICAGO O'HARE INTERNATIONAL,1960-07-13
725300,1960,7,30,74.0,87.1,61.3,0.04,CHICAGO O'HARE INTERNATIONAL,1960-07-30
725300,1960,8,4,70.6,74.3,62.4,0.12,CHICAGO O'HARE INTERNATIONAL,1960-08-04
725300,1960,8,6,75.2,85.3,69.4,0.0,CHICAGO O'HARE INTERNATIONAL,1960-08-06
725300,1960,8,9,72.2,80.4,65.3,1.02,CHICAGO O'HARE INTERNATIONAL,1960-08-09
725300,1960,8,10,66.0,75.9,60.4,0.01,CHICAGO O'HARE INTERNATIONAL,1960-08-10
725300,1960,8,14,70.5,80.1,59.4,0.04,CHICAGO O'HARE INTERNATIONAL,1960-08-14
725300,1960,8,19,76.3,85.3,69.4,1.3,CHICAGO O'HARE INTERNATIONAL,1960-08-19
725300,1960,8,20,71.7,77.4,65.3,0.35,CHICAGO O'HARE INTERNATIONAL,1960-08-20
725300,1960,9,15,67.1,77.4,60.4,0.0,CHICAGO O'HARE INTERNATIONAL,1960-09-15
725300,1960,9,18,67.0,73.0,61.3,0.59,CHICAGO O'HARE INTERNATIONAL,1960-09-18
725300,1960,9,19,65.1,71.1,59.4,0.04,CHICAGO O'HARE INTERNATIONAL,1960-09-19
725300,1960,9,25,65.8,73.4,57.4,0.01,CHICAGO O'HARE INTERNATIONAL,1960-09-25
725300,1960,9,29,58.9,64.0,52.3,0.01,CHICAGO O'HARE INTERNATIONAL,1960-09-29
725300,1960,9,30,53.8,57.4,45.3,0.16,CHICAGO O'HARE INTERNATIONAL,1960-09-30
725300,1960,10,2,60.2,64.4,50.4,0.0,CHICAGO O'HARE INTERNATIONAL,1960-10-02
725300,1960,10,13,68.4,79.3,61.3,0.47,CHICAGO O'HARE INTERNATIONAL,1960-10-13
725300,1960,10,15,61.3,64.4,54.3,0.0,CHICAGO O'HARE INTERNATIONAL,1960-10-15
725300,1960,10,19,46.2,57.0,33.4,0.08,CHICAGO O'HARE INTERNATIONAL,1960-10-19
725300,1960,10,26,49.2,52.3,43.3,0.0,CHICAGO O'HARE INTERNATIONAL,1960-10-26
725300,1960,10,31,54.4,62.1,41.4,0.47,CHICAGO O'HARE INTERNATIONAL,1960-10-31
725300,1960,11,2,41.0,42.4,38.3,0.0,CHICAGO O'HARE INTERNATIONAL,1960-11-02
725300,1960,11,4,47.5,52.3,41.4,0.12,CHICAGO O'HARE INTERNATIONAL,1960-11-04
725300,1960,11,9,37.4,43.3,23.4,0.01,CHICAGO O'HARE INTERNATIONAL,1960-11-09
725300,1960,11,15,63.4,66.0,55.4,0.35,CHICAGO O'HARE INTERNATIONAL,1960-11-15
725300,1960,11,16,51.5,64.0,37.4,0.0,CHICAGO O'HARE INTERNATIONAL,1960-11-16
725300,1960,11,22,45.7,52.3,32.4,0.04,CHICAGO O'HARE INTERNATIONAL,1960-11-22
725300,1960,11,28,52.9,63.3,28.4,0.08,CHICAGO O'HARE INTERNATIONAL,1960-11-28
725300,1960,12,5,54.1,61.3,41.4,0.2,CHICAGO O'HARE INTERNATIONAL,1960-12-05
725300,1960,12,6,39.6,57.0,23.4,0.0,CHICAGO O'HARE INTERNATIONAL,1960-12-06
725300,1960,12,26,31.3,39.9,9.3,0.0,CHICAGO O'HARE INTERNATIONAL,1960-12-26
725300,1960,1,4,14.2,21.9,8.1,0.0,CHICAGO O'HARE INTERNATIONAL,1960-01-04
725300,1960,1,5,14.9,21.0,9.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-01-05
725300,1960,1,6,18.8,34.3,10.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-01-06
725300,1960,1,7,33.2,41.4,28.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-01-07
725300,1960,1,11,32.5,37.4,28.9,0.16,CHICAGO O'HARE INTERNATIONAL,1960-01-11
725300,1960,1,16,22.6,30.4,16.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-01-16
725300,1960,1,17,24.5,33.4,19.9,0.01,CHICAGO O'HARE INTERNATIONAL,1960-01-17
725300,1960,1,20,12.1,17.4,6.1,0.01,CHICAGO O'HARE INTERNATIONAL,1960-01-20
725300,1960,1,21,12.0,17.4,6.1,0.0,CHICAGO O'HARE INTERNATIONAL,1960-01-21
725300,1960,1,22,11.5,20.3,6.1,0.0,CHICAGO O'HARE INTERNATIONAL,1960-01-22
725300,1960,1,23,11.9,21.4,5.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-01-23
725300,1960,1,24,15.0,21.4,10.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-01-24
725300,1960,1,25,21.8,32.4,14.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-01-25
725300,1960,1,26,21.4,33.4,17.1,0.04,CHICAGO O'HARE INTERNATIONAL,1960-01-26
725300,1960,1,29,32.1,34.3,30.0,0.01,CHICAGO O'HARE INTERNATIONAL,1960-01-29
725300,1960,1,31,30.9,40.3,27.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-01-31
725300,1960,2,2,27.6,30.0,24.1,0.0,CHICAGO O'HARE INTERNATIONAL,1960-02-02
725300,1960,2,3,28.1,34.3,24.1,0.0,CHICAGO O'HARE INTERNATIONAL,1960-02-03
725300,1960,2,8,33.1,42.4,26.1,0.0,CHICAGO O'HARE INTERNATIONAL,1960-02-08
725300,1960,2,9,32.1,37.9,28.9,0.47,CHICAGO O'HARE INTERNATIONAL,1960-02-09
725300,1960,2,12,14.0,19.4,6.1,0.0,CHICAGO O'HARE INTERNATIONAL,1960-02-12
725300,1960,2,13,20.2,28.4,12.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-02-13
725300,1960,2,14,24.0,28.0,17.1,0.01,CHICAGO O'HARE INTERNATIONAL,1960-02-14
725300,1960,2,15,23.2,32.4,15.1,0.0,CHICAGO O'HARE INTERNATIONAL,1960-02-15
725300,1960,2,16,32.3,36.3,28.9,0.04,CHICAGO O'HARE INTERNATIONAL,1960-02-16
725300,1960,2,22,22.4,31.3,15.1,0.04,CHICAGO O'HARE INTERNATIONAL,1960-02-22
725300,1960,2,23,24.9,29.3,18.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-02-23
725300,1960,2,24,25.9,29.3,23.0,0.08,CHICAGO O'HARE INTERNATIONAL,1960-02-24
725300,1960,2,25,26.4,28.4,25.0,0.04,CHICAGO O'HARE INTERNATIONAL,1960-02-25
725300,1960,2,27,18.5,27.3,8.1,0.0,CHICAGO O'HARE INTERNATIONAL,1960-02-27
725300,1960,3,1,10.5,23.4,0.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-03-01
725300,1960,3,2,18.7,27.3,12.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-03-02
725300,1960,3,4,12.8,19.4,7.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-03-04
725300,1960,3,5,10.2,20.3,0.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-03-05
725300,1960,3,6,8.7,20.3,-0.9,0.04,CHICAGO O'HARE INTERNATIONAL,1960-03-06
725300,1960,3,7,14.4,24.4,3.0,0.02,CHICAGO O'HARE INTERNATIONAL,1960-03-07
725300,1960,3,8,16.5,29.3,8.1,0.01,CHICAGO O'HARE INTERNATIONAL,1960-03-08
725300,1960,3,9,23.4,25.3,21.9,0.08,CHICAGO O'HARE INTERNATIONAL,1960-03-09
725300,1960,3,10,25.2,30.4,21.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-03-10
725300,1960,3,11,23.9,28.0,19.9,0.0,CHICAGO O'HARE INTERNATIONAL,1960-03-11
725300,1960,3,12,22.7,33.4,10.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-03-12
725300,1960,3,13,23.7,28.9,17.1,0.0,CHICAGO O'HARE INTERNATIONAL,1960-03-13
725300,1960,3,14,22.4,32.4,10.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-03-14
725300,1960,3,15,27.6,33.4,21.9,0.0,CHICAGO O'HARE INTERNATIONAL,1960-03-15
725300,1960,3,16,28.3,31.3,24.1,0.43,CHICAGO O'HARE INTERNATIONAL,1960-03-16
725300,1960,3,18,24.4,31.3,17.1,0.0,CHICAGO O'HARE INTERNATIONAL,1960-03-18
725300,1960,3,19,27.4,37.4,21.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-03-19
725300,1960,3,23,21.7,30.4,15.1,0.0,CHICAGO O'HARE INTERNATIONAL,1960-03-23
725300,1960,3,25,17.0,25.3,9.0,0.08,CHICAGO O'HARE INTERNATIONAL,1960-03-25
725300,1960,3,26,22.4,34.3,10.9,0.0,CHICAGO O'HARE INTERNATIONAL,1960-03-26
725300,1960,3,27,39.7,51.4,30.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-03-27
725300,1960,3,28,39.4,48.0,35.1,0.0,CHICAGO O'HARE INTERNATIONAL,1960-03-28
725300,1960,4,1,38.0,51.4,32.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-04-01
725300,1960,4,5,36.0,42.4,30.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-04-05
725300,1960,4,6,41.0,59.4,32.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-04-06
725300,1960,4,7,43.9,54.0,34.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-04-07
725300,1960,4,9,31.2,37.4,25.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-04-09
725300,1960,4,10,34.8,49.3,24.1,0.0,CHICAGO O'HARE INTERNATIONAL,1960-04-10
725300,1960,4,12,55.8,72.3,42.1,0.0,CHICAGO O'HARE INTERNATIONAL,1960-04-12
725300,1960,4,18,39.8,54.3,30.9,0.0,CHICAGO O'HARE INTERNATIONAL,1960-04-18
725300,1960,4,19,50.6,65.3,42.1,0.0,CHICAGO O'HARE INTERNATIONAL,1960-04-19
725300,1960,4,20,60.1,74.3,48.9,0.0,CHICAGO O'HARE INTERNATIONAL,1960-04-20
725300,1960,4,22,68.5,85.3,57.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-04-22
725300,1960,4,23,74.8,86.4,66.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-04-23
725300,1960,4,24,74.8,85.3,64.9,0.0,CHICAGO O'HARE INTERNATIONAL,1960-04-24
725300,1960,4,27,52.2,63.0,44.1,0.0,CHICAGO O'HARE INTERNATIONAL,1960-04-27
725300,1960,4,28,50.0,62.4,41.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-04-28
725300,1960,5,1,46.0,60.4,36.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-05-01
725300,1960,5,3,63.4,75.4,53.1,0.0,CHICAGO O'HARE INTERNATIONAL,1960-05-03
725300,1960,5,4,66.3,80.4,54.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-05-04
725300,1960,5,13,49.8,63.3,37.9,0.0,CHICAGO O'HARE INTERNATIONAL,1960-05-13
725300,1960,5,14,57.6,77.4,43.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-05-14
725300,1960,5,15,67.5,82.4,55.9,0.0,CHICAGO O'HARE INTERNATIONAL,1960-05-15
725300,1960,5,18,57.3,70.3,46.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-05-18
725300,1960,5,22,60.3,71.4,55.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-05-22
725300,1960,5,23,61.0,70.0,50.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-05-23
725300,1960,5,24,55.3,60.4,48.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-05-24
725300,1960,5,25,56.4,76.3,46.9,0.0,CHICAGO O'HARE INTERNATIONAL,1960-05-25
725300,1960,5,28,60.8,72.3,54.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-05-28
725300,1960,5,29,63.6,76.3,52.0,0.08,CHICAGO O'HARE INTERNATIONAL,1960-05-29
725300,1960,5,31,68.8,81.3,57.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-05-31
725300,1960,6,1,73.8,86.4,64.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-06-01
725300,1960,6,2,71.7,81.3,62.1,0.0,CHICAGO O'HARE INTERNATIONAL,1960-06-02
725300,1960,6,3,72.9,86.4,62.1,0.0,CHICAGO O'HARE INTERNATIONAL,1960-06-03
725300,1960,6,7,58.4,64.4,52.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-06-07
725300,1960,6,8,60.4,72.3,48.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-06-08
725300,1960,6,9,63.0,74.3,51.1,0.0,CHICAGO O'HARE INTERNATIONAL,1960-06-09
725300,1960,6,10,68.4,83.3,57.0,0.16,CHICAGO O'HARE INTERNATIONAL,1960-06-10
725300,1960,6,23,68.5,79.3,61.0,0.02,CHICAGO O'HARE INTERNATIONAL,1960-06-23
725300,1960,6,25,68.6,80.4,55.9,0.0,CHICAGO O'HARE INTERNATIONAL,1960-06-25
725300,1960,6,29,76.3,84.4,70.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-06-29
725300,1960,7,2,71.9,86.4,61.0,1.65,CHICAGO O'HARE INTERNATIONAL,1960-07-02
725300,1960,7,4,64.9,73.4,55.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-07-04
725300,1960,7,5,66.3,76.3,55.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-07-05
725300,1960,7,7,68.5,82.4,57.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-07-07
725300,1960,7,8,74.4,85.3,63.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-07-08
725300,1960,7,11,69.6,80.4,64.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-07-11
725300,1960,7,12,74.5,90.3,64.9,0.08,CHICAGO O'HARE INTERNATIONAL,1960-07-12
725300,1960,7,14,64.0,71.4,57.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-07-14
725300,1960,7,15,65.9,77.4,55.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-07-15
725300,1960,7,16,71.8,83.3,62.1,0.0,CHICAGO O'HARE INTERNATIONAL,1960-07-16
725300,1960,7,19,75.9,87.4,64.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-07-19
725300,1960,7,21,74.1,91.4,63.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-07-21
725300,1960,7,27,77.2,87.4,66.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-07-27
725300,1960,7,28,78.0,88.3,69.1,0.67,CHICAGO O'HARE INTERNATIONAL,1960-07-28
725300,1960,7,29,78.2,91.4,68.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-07-29
725300,1960,7,31,67.9,80.4,57.9,0.0,CHICAGO O'HARE INTERNATIONAL,1960-07-31
725300,1960,8,1,72.6,85.3,61.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-08-01
725300,1960,8,2,77.8,90.3,69.1,0.0,CHICAGO O'HARE INTERNATIONAL,1960-08-02
725300,1960,8,8,75.4,86.4,64.9,0.0,CHICAGO O'HARE INTERNATIONAL,1960-08-08
725300,1960,8,12,70.8,82.4,60.1,0.0,CHICAGO O'HARE INTERNATIONAL,1960-08-12
725300,1960,8,15,63.6,71.4,55.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-08-15
725300,1960,8,16,66.9,77.4,57.9,0.0,CHICAGO O'HARE INTERNATIONAL,1960-08-16
725300,1960,8,17,73.4,87.4,63.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-08-17
725300,1960,8,21,71.4,82.4,64.9,0.0,CHICAGO O'HARE INTERNATIONAL,1960-08-21
725300,1960,8,22,74.8,85.3,64.9,0.0,CHICAGO O'HARE INTERNATIONAL,1960-08-22
725300,1960,8,23,74.3,82.0,66.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-08-23
725300,1960,8,24,73.1,82.4,66.9,0.0,CHICAGO O'HARE INTERNATIONAL,1960-08-24
725300,1960,8,25,74.9,86.4,68.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-08-25
725300,1960,8,28,79.5,89.4,71.1,0.0,CHICAGO O'HARE INTERNATIONAL,1960-08-28
725300,1960,8,30,75.2,87.4,64.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-08-30
725300,1960,8,31,80.1,93.4,70.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-08-31
725300,1960,9,1,82.5,92.3,73.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-09-01
725300,1960,9,2,80.9,89.4,72.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-09-02
725300,1960,9,3,81.1,96.4,72.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-09-03
725300,1960,9,6,80.8,95.4,71.1,0.0,CHICAGO O'HARE INTERNATIONAL,1960-09-06
725300,1960,9,7,84.7,99.3,73.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-09-07
725300,1960,9,10,63.5,72.3,54.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-09-10
725300,1960,9,11,65.1,78.4,54.0,0.2,CHICAGO O'HARE INTERNATIONAL,1960-09-11
725300,1960,9,13,57.4,68.4,48.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-09-13
725300,1960,9,14,61.4,78.4,50.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-09-14
725300,1960,9,17,69.3,78.4,63.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-09-17
725300,1960,9,21,62.7,70.3,57.0,0.0,CHICAGO O'HARE INTERNATIONAL,1960-09-21
725300,1960,9,22,65.8,75.4,57.9,0.0,CHICAGO O'HARE INTERNATIONAL,1960-09-22
