CommonName,year,season,temp,max,min,prcp,sumPrcp
Chicago,1965,Fall,52.51978021978022,63.483516483516496,42.75494505494507,0.08945054945054944,8.139999999999999
Chicago,1965,Spring,45.10652173913043,54.88260869565218,37.92934782608697,0.0,0.0
Chicago,1965,Summer,68.09891304347826,78.57173913043479,58.966304347826096,0.0,0.0
Chicago,1965,Winter,23.826666666666668,32.50888888888888,16.449999999999996,0.017333333333333333,1.56
Chicago,1966,Fall,52.17252747252747,62.87692307692307,43.11098901098901,0.0,0.0
Chicago,1966,Spring,46.14347826086957,56.67717391304347,37.79782608695652,0.029782608695652166,2.7399999999999993
Chicago,1966,Summer,71.15326086956522,81.9021739130435,61.38260869565218,0.0,0.0
Chicago,1966,Winter,26.43666666666666,35.18666666666672,17.334444444444443,0.06866666666666664,6.179999999999998
Chicago,1967,Fall,50.62857142857145,59.93406593406591,43.04615384615384,0.023956043956043952,2.1799999999999997
Chicago,1967,Spring,46.3076086956522,56.141304347826086,39.00108695652173,0.0,0.0
Chicago,1967,Summer,68.34239130434781,77.98586956521734,59.76195652173912,0.0,0.0
Chicago,1967,Winter,25.44555555555556,33.79333333333334,19.881111111111107,0.0,0.0
Chicago,1968,Fall,53.54505494505496,63.13296703296706,44.830769230769235,0.09604395604395605,8.74
Chicago,1968,Spring,50.41413043478262,63.10652173913043,39.49021739130434,0.06771739130434783,6.23
Chicago,1968,Summer,72.42717391304349,83.7423913043478,61.78260869565217,0.12586956521739132,11.58
Chicago,1968,Winter,26.226373626373626,34.81318681318685,18.204395604395607,0.05593406593406591,5.089999999999998
Chicago,1969,Fall,52.142857142857146,60.656043956043966,45.05604395604396,0.0,0.0
Chicago,1969,Spring,48.196739130434786,60.276086956521766,38.0804347826087,0.09978260869565216,9.179999999999998
Chicago,1969,Summer,70.65,80.15869565217389,62.542391304347845,0.08445652173913043,7.77
Chicago,1969,Winter,26.01444444444445,33.883333333333375,19.701111111111096,0.04955555555555555,4.459999999999999
Chicago,1970,Winter,28.90967741935484,34.396774193548396,24.10967741935484,0.0,0.0
Honolulu,1960,Fall,78.12087912087915,85.45494505494504,72.67362637362636,0.02692307692307693,2.4500000000000006
Honolulu,1960,Spring,74.75108695652172,82.43478260869567,69.05978260869566,0.05967391304347827,5.490000000000001
Honolulu,1960,Summer,79.10869565217395,86.25760869565212,74.07717391304348,0.01597826086956522,1.4700000000000002
Honolulu,1960,Winter,72.34499999999998,80.17666666666669,66.04000000000006,0.022666666666666672,1.3600000000000003
Honolulu,1961,Fall,77.91648351648354,85.30659340659338,72.47362637362639,0.05736263736263736,5.22
Honolulu,1961,Spring,76.09673913043481,83.83152173913045,70.15,0.016739130434782614,1.5400000000000005
Honolulu,1961,Summer,78.92065217391304,86.06521739130424,73.25652173913045,0.02184782608695653,2.0100000000000007
Honolulu,1961,Winter,73.85444444444445,82.12111111111113,67.5522222222222,0.08311111111111112,7.48
Honolulu,1962,Fall,77.64835164835164,85.08791208791209,71.49780219780217,0.01626373626373627,1.4800000000000004
Honolulu,1962,Spring,75.075,82.66086956521737,69.5771739130435,0.04000000000000001,3.6800000000000006
Honolulu,1962,Summer,78.67065217391306,85.8771739130434,73.3967391304348,0.009130434782608695,0.84
Honolulu,1962,Winter,73.72555555555553,81.38666666666664,67.83222222222224,0.07100000000000001,6.390000000000001
Honolulu,1963,Fall,78.8923076923077,86.96483516483515,72.51318681318686,0.032967032967032975,3.000000000000001
Honolulu,1963,Spring,74.35760869565217,81.50434782608694,68.75434782608696,0.22771739130434773,20.949999999999992
Honolulu,1963,Summer,79.69021739130436,87.58152173913041,74.01195652173911,0.016195652173913045,1.4900000000000002
Honolulu,1963,Winter,71.89555555555555,80.21666666666668,64.71111111111117,0.16977777777777772,15.279999999999996
Honolulu,1964,Fall,77.60769230769232,85.24725274725274,72.13626373626373,0.044395604395604416,4.040000000000002
Honolulu,1964,Spring,75.17391304347825,82.8923913043478,69.13478260869564,0.07228260869565215,6.649999999999998
Honolulu,1964,Summer,78.36956521739128,86.47934782608691,72.84456521739133,0.024347826086956525,2.24
Honolulu,1964,Winter,74.4010989010989,81.89340659340658,68.00659340659341,0.04835164835164837,4.400000000000001
Honolulu,1965,Fall,78.28571428571429,85.87252747252744,71.73626373626375,0.2108791208791208,19.189999999999994
Honolulu,1965,Spring,74.53152173913043,81.98369565217388,68.42608695652179,0.10717391304347826,9.86
Honolulu,1965,Summer,79.0945652173913,86.5652173913043,73.30217391304349,0.031086956521739133,2.8600000000000003
Honolulu,1965,Winter,72.29444444444445,79.31222222222216,66.26222222222222,0.1058888888888888,9.529999999999992
Honolulu,1966,Fall,79.39120879120878,87.97582417582414,73.16483516483521,0.14032967032967034,12.77
Honolulu,1966,Spring,75.67065217391306,84.24891304347825,68.12500000000001,0.015869565217391305,1.46
Honolulu,1966,Summer,80.2891304347826,88.59021739130436,74.5163043478261,0.015652173913043476,1.44
Honolulu,1966,Winter,72.15666666666667,80.32111111111111,66.13777777777777,0.14844444444444435,13.35999999999999
Honolulu,1967,Fall,79.16263736263735,87.95494505494506,73.14505494505498,0.05494505494505496,5.000000000000001
Honolulu,1967,Spring,75.05434782608695,83.19891304347823,68.81956521739134,0.11163043478260867,10.269999999999998
Honolulu,1967,Summer,80.13586956521739,88.40434782608692,74.41630434782607,0.07108695652173912,6.539999999999999
Honolulu,1967,Winter,73.26444444444441,81.32666666666667,66.9566666666667,0.07377777777777779,6.6400000000000015
Honolulu,1968,Fall,79.5021978021978,88.64725274725272,73.07142857142858,0.10208791208791206,9.289999999999997
Honolulu,1968,Spring,75.84021739130438,84.10978260869564,70.11086956521743,0.0781521739130435,7.190000000000001
Honolulu,1968,Summer,80.25869565217391,89.4195652173913,74.45217391304344,0.010652173913043477,0.9799999999999999
Honolulu,1968,Winter,73.08571428571429,80.88901098901096,66.8417582417583,0.23373626373626366,21.269999999999992
Honolulu,1969,Fall,79.66703296703297,88.11208791208784,73.38681318681319,0.08637362637362637,7.86
Honolulu,1969,Spring,74.0195652173913,82.87065217391302,67.87391304347828,0.043369565217391305,3.99
Honolulu,1969,Summer,80.00000000000001,88.58043478260872,74.2304347826087,0.013913043478260872,1.2800000000000002
Honolulu,1969,Winter,71.21111111111112,79.35777777777777,65.08000000000001,0.2048888888888888,18.43999999999999
Anchorage,1973,Fall,31.303296703296706,39.168131868131866,22.885714285714286,0.048901098901098915,4.450000000000001
Anchorage,1973,Spring,35.08804347826087,40.94891304347826,29.689130434782605,0.6356521739130433,58.47999999999998
Anchorage,1973,Summer,54.51847826086954,61.771739130434774,46.57065217391305,0.08130434782608695,7.479999999999999
Anchorage,1973,Winter,9.094915254237286,16.64237288135593,1.8186440677966103,0.2093220338983051,12.35
Anchorage,1974,Fall,36.21208791208791,43.324175824175825,28.243956043956036,0.0631868131868132,5.750000000000001
Anchorage,1974,Spring,36.623913043478275,45.61739130434782,25.811956521739123,0.02358695652173913,2.17
Anchorage,1974,Summer,56.75978260869564,65.38695652173914,46.50543478260869,0.05336956521739129,4.909999999999999
Anchorage,1974,Winter,14.38888888888889,22.102222222222217,5.878888888888887,0.022888888888888896,2.0600000000000005
Anchorage,1975,Fall,33.650549450549455,40.0923076923077,25.80659340659341,0.07747252747252745,7.049999999999997
Anchorage,1975,Spring,33.89130434782607,41.53478260869565,25.672826086956512,0.03391304347826087,3.12
Anchorage,1975,Summer,56.13260869565217,63.685869565217374,48.1304347826087,0.08239130434782609,7.58
Anchorage,1975,Winter,15.402222222222218,23.36666666666666,6.443333333333333,0.035888888888888894,3.2300000000000004
Anchorage,1976,Fall,37.587912087912095,43.854945054945055,29.890109890109894,0.09087912087912085,8.269999999999998
Anchorage,1976,Spring,35.107608695652175,41.584782608695654,26.658695652173925,0.030108695652173913,2.77
Anchorage,1976,Summer,56.73043478260871,64.65543478260872,47.94782608695653,0.036195652173913045,3.33
Anchorage,1976,Winter,15.046153846153846,22.03956043956044,5.014285714285713,0.05989010989010989,5.45
Anchorage,1977,Fall,36.03076923076923,42.79120879120879,27.141758241758247,0.06329670329670331,5.760000000000001
Anchorage,1977,Spring,36.20978260869565,43.35326086956522,27.004347826086963,0.03717391304347826,3.42
Anchorage,1977,Summer,60.29347826086958,68.86086956521741,51.65869565217392,0.04434782608695653,4.080000000000001
Anchorage,1977,Winter,29.763333333333325,35.379999999999995,22.94777777777778,0.043222222222222224,3.89
Anchorage,1978,Fall,39.68571428571428,46.804395604395594,31.151648351648358,0.05835164835164835,5.31
Anchorage,1978,Spring,39.32065217391305,47.31195652173913,29.40652173913045,0.005543478260869566,0.51
Anchorage,1978,Summer,57.65978260869565,65.95978260869562,49.13586956521739,0.06097826086956522,5.61
Anchorage,1978,Winter,20.129999999999995,26.43999999999999,10.99333333333333,0.026333333333333334,2.37
Anchorage,1979,Fall,42.54175824175823,49.59999999999999,35.264835164835176,0.09582417582417584,8.72
Anchorage,1979,Spring,40.26847826086957,47.38260869565217,31.81521739130436,0.04195652173913044,3.8600000000000008
Anchorage,1979,Summer,58.21521739130437,65.94456521739131,50.47391304347828,0.07619565217391303,7.009999999999999
Anchorage,1979,Winter,19.977777777777778,26.82333333333334,9.493333333333329,0.032111111111111104,2.8899999999999997
Boston,1970,Fall,54.76593406593408,61.58901098901097,49.293406593406594,0.0,0.0
Boston,1970,Spring,48.07065217391303,56.15326086956522,41.78152173913043,0.0,0.0
Boston,1970,Summer,71.47282608695653,79.99239130434782,64.3673913043478,0.0,0.0
Boston,1970,Winter,27.652542372881353,35.0322033898305,21.740677966101693,0.0,0.0
Boston,1971,Fall,56.51318681318682,63.81428571428572,50.78241758241756,0.0,0.0
Boston,1971,Spring,44.897826086956535,53.27500000000002,38.891304347826086,0.0,0.0
Boston,1971,Summer,71.6119565217391,80.82608695652173,63.682608695652206,0.0,0.0
Boston,1971,Winter,27.385555555555563,33.8111111111111,22.21555555555556,0.0,0.0
Boston,1972,Fall,53.2087912087912,60.36813186813185,47.47472527472527,0.0,0.0
Boston,1972,Spring,45.64565217391302,53.594565217391285,39.60434782608696,0.0,0.0
Boston,1972,Summer,69.36739130434782,78.02391304347825,62.86847826086957,0.0,0.0
Boston,1972,Winter,33.01208791208791,40.728571428571435,26.916483516483524,0.0,0.0
Boston,1973,Fall,54.79010989010989,65.19670329670332,47.0923076923077,0.06989010989010988,6.3599999999999985
Boston,1973,Spring,49.2271739130435,57.713043478260865,43.32826086956521,0.38326086956521727,35.25999999999999
Boston,1973,Summer,72.32391304347827,83.63913043478264,171.6369565217391,0.12000000000000001,11.040000000000001
Boston,1973,Winter,31.494444444444444,38.592222222222226,25.798888888888897,0.24400000000000005,21.960000000000004
Boston,1974,Fall,52.848351648351645,63.69890109890106,44.034065934065936,0.10934065934065931,9.949999999999998
Boston,1974,Spring,47.4608695652174,59.138043478260876,38.167391304347824,0.11869565217391301,10.919999999999996
Boston,1974,Summer,69.17608695652174,80.41086956521742,60.579347826086966,0.0843478260869565,7.759999999999998
Boston,1974,Winter,33.384444444444455,43.62777777777777,25.695555555555543,0.15088888888888885,13.579999999999997
Boston,1975,Fall,57.371428571428595,67.63846153846151,48.56263736263737,0.1602197802197802,14.579999999999998
Boston,1975,Spring,47.23913043478261,58.28695652173913,146.31304347826085,0.07554347826086956,6.949999999999999
Boston,1975,Summer,71.8423913043478,82.78369565217396,63.207608695652176,0.13804347826086955,12.7
Boston,1975,Winter,34.98222222222221,43.41555555555556,27.091111111111115,0.1406666666666667,12.660000000000002
Boston,1976,Fall,52.979120879120885,63.33406593406593,43.850549450549465,0.0832967032967033,7.58
Boston,1976,Spring,51.517391304347804,64.36413043478264,41.27934782608697,0.06673913043478262,6.140000000000001
Boston,1976,Summer,72.25217391304352,83.87499999999999,62.78586956521738,0.15673913043478258,14.419999999999998
Boston,1976,Winter,32.54615384615386,43.42417582417582,23.34285714285714,0.12945054945054946,11.78
Boston,1977,Fall,55.64945054945054,64.9164835164835,48.20109890109892,0.11824175824175825,10.760000000000002
Boston,1977,Spring,52.12065217391303,64.88478260869567,41.72065217391305,0.13565217391304343,12.479999999999997
Boston,1977,Summer,71.47173913043478,82.83152173913047,61.65326086956521,0.06826086956521739,6.28
Boston,1977,Winter,27.562222222222225,36.77333333333333,18.872222222222224,0.12144444444444442,10.929999999999998
Boston,1978,Fall,52.38681318681318,63.26263736263737,43.29340659340662,0.08065934065934063,7.339999999999998
Boston,1978,Spring,47.672826086956505,57.77934782608695,39.60108695652175,0.09793478260869565,9.01
Boston,1978,Summer,70.09673913043478,81.9923913043478,61.19456521739129,0.08923913043478258,8.209999999999997
Boston,1978,Winter,29.857777777777788,38.72,21.492222222222225,0.17266666666666663,15.539999999999997
Boston,1979,Fall,55.23626373626372,65.73406593406592,46.536263736263756,0.08989010989010987,8.179999999999998
Boston,1979,Spring,50.13695652173917,60.78260869565217,42.09782608695654,0.11684782608695649,10.749999999999996
Boston,1979,Summer,70.65326086956522,81.71195652173911,62.11195652173913,0.0916304347826087,8.43
Boston,1979,Winter,30.224444444444444,39.589999999999996,21.894444444444446,0.1656666666666666,14.909999999999995
Chicago,1973,Fall,55.68791208791209,66.22637362637361,47.80769230769232,0.09571428571428568,8.709999999999997
Chicago,1973,Spring,48.86521739130434,60.04239130434781,41.27391304347827,0.11510869565217387,10.589999999999996
Chicago,1973,Summer,73.55652173913042,83.50652173913035,65.21195652173911,0.11673913043478255,10.739999999999995
Chicago,1973,Winter,28.340677966101694,36.4677966101695,22.55254237288136,0.03338983050847458,1.97
Chicago,1974,Fall,51.529670329670324,61.460439560439575,43.16153846153846,0.058021978021978025,5.28
Chicago,1974,Spring,48.977173913043465,59.30434782608695,41.279347826086976,0.12336956521739124,11.349999999999994
Chicago,1974,Summer,70.39347826086957,80.35217391304347,61.34782608695655,0.09543478260869566,8.780000000000001
Chicago,1974,Winter,27.17333333333334,35.201111111111125,20.941111111111123,0.1044444444444444,9.399999999999995
Chicago,1975,Fall,54.84395604395603,64.82637362637361,46.38461538461539,0.05648351648351648,5.14
Chicago,1975,Spring,46.419565217391316,56.04565217391306,38.693478260869576,0.052826086956521745,4.86
Chicago,1975,Summer,74.16521739130435,83.15326086956526,66.26086956521738,0.11163043478260867,10.269999999999998
Chicago,1975,Winter,28.605555555555554,34.84333333333333,22.973333333333336,0.08911111111111109,8.019999999999998
Chicago,1976,Fall,48.580219780219785,61.479120879120856,38.41098901098905,0.037802197802197804,3.4400000000000004
Chicago,1976,Spring,50.50978260869569,170.70978260869566,41.594565217391334,0.15706521739130433,14.45
Chicago,1976,Summer,72.14130434782608,84.5478260869565,61.60434782608692,0.06358695652173914,5.8500000000000005
Chicago,1976,Winter,29.07472527472527,37.62197802197802,21.84175824175825,0.05604395604395604,5.1
Chicago,1977,Fall,53.00879120879119,64.0131868131868,45.335164835164875,0.10230769230769225,9.309999999999995
Chicago,1977,Spring,55.81413043478261,177.525,45.93478260869569,0.09076086956521738,8.35
Chicago,1977,Summer,73.29021739130435,85.61630434782607,63.96521739130433,0.12239130434782607,11.259999999999998
Chicago,1977,Winter,19.494444444444444,29.617777777777786,11.181111111111104,0.024444444444444446,2.2
Chicago,1978,Fall,53.85714285714284,66.1241758241758,45.03406593406596,0.10934065934065933,9.95
Chicago,1978,Spring,45.8195652173913,58.23913043478259,37.301086956521765,0.057608695652173914,5.3
Chicago,1978,Summer,71.1076086956522,82.77065217391304,61.50652173913045,0.14032608695652168,12.909999999999995
Chicago,1978,Winter,19.752222222222226,28.6488888888889,12.09444444444444,0.04577777777777778,4.12
Chicago,1979,Fall,53.66813186813187,65.44285714285714,45.1593406593407,0.045054945054945054,4.1
Chicago,1979,Spring,47.426086956521736,60.073913043478235,38.73913043478264,0.12249999999999996,11.269999999999996
Chicago,1979,Summer,71.34347826086955,84.2391304347826,60.94891304347824,0.1447826086956522,13.320000000000004
Chicago,1979,Winter,19.005555555555553,28.14777777777779,11.448888888888876,0.08477777777777779,7.630000000000001
Hilo,1973,Fall,74.63846153846154,82.51978021978019,68.65054945054942,0.9990109890109893,90.91000000000003
Hilo,1973,Spring,71.05869565217391,78.6728260869565,65.5652173913043,0.13999999999999999,12.879999999999999
Hilo,1973,Summer,74.53478260869564,82.18260869565212,68.49021739130433,0.4747826086956521,43.67999999999999
Hilo,1973,Winter,70.71864406779659,79.08474576271186,64.34237288135597,0.0806779661016949,4.76
Hilo,1974,Fall,74.89670329670331,84.04615384615386,68.06153846153846,0.5279120879120878,48.039999999999985
Hilo,1974,Spring,72.14565217391305,80.77391304347827,65.78369565217388,1.0844565217391307,99.77000000000002
Hilo,1974,Summer,75.1282608695652,83.32826086956517,68.66195652173914,0.5721739130434783,52.64
Hilo,1974,Winter,72.17111111111116,81.15333333333332,65.17999999999999,0.7353333333333334,66.18
Hilo,1975,Fall,73.64395604395602,81.44175824175825,67.77912087912088,0.21439560439560426,19.509999999999987
Hilo,1975,Spring,70.94565217391305,79.17717391304345,65.32499999999997,0.8756521739130438,80.56000000000003
Hilo,1975,Summer,74.08804347826087,81.77173913043475,68.3630434782609,0.3146739130434781,28.949999999999985
Hilo,1975,Winter,70.76333333333335,78.55111111111114,65.44666666666663,1.4882222222222221,133.94
Hilo,1976,Fall,75.11868131868134,83.64615384615381,68.68681318681315,0.23549450549450535,21.429999999999986
Hilo,1976,Spring,71.14891304347827,78.54021739130438,66.22391304347825,0.42478260869565215,39.08
Hilo,1976,Summer,74.0804347826087,81.71630434782604,68.09565217391301,0.161195652173913,14.829999999999995
Hilo,1976,Winter,70.67582417582419,78.73846153846155,65.08131868131866,0.8093406593406594,73.65
Hilo,1977,Fall,75.25934065934068,85.02087912087907,68.34615384615381,0.2409890109890109,21.929999999999993
Hilo,1977,Spring,72.47934782608694,82.22499999999998,66.17282608695652,0.37706521739130433,34.69
Hilo,1977,Summer,75.79130434782603,85.31086956521733,69.04021739130431,0.16565217391304338,15.23999999999999
Hilo,1977,Winter,72.47777777777775,83.36999999999995,64.53222222222222,0.15599999999999997,14.039999999999997
Hilo,1978,Fall,74.43956043956044,82.63186813186806,68.50659340659338,0.5427472527472528,49.39
Hilo,1978,Spring,73.3695652173913,82.62826086956517,66.74021739130431,0.2939130434782608,27.039999999999992
Hilo,1978,Summer,75.67826086956518,83.8032608695652,70.16086956521735,0.4055434782608696,37.31
Hilo,1978,Winter,71.61222222222224,82.37222222222219,63.4277777777778,0.15799999999999997,14.219999999999999
Hilo,1979,Fall,74.3813186813187,83.53846153846148,66.35824175824172,0.22835164835164826,20.77999999999999
Hilo,1979,Spring,71.96847826086959,81.64347826086951,64.21086956521735,0.19152173913043471,17.619999999999994
Hilo,1979,Summer,74.18695652173913,82.46304347826083,66.51956521739126,0.2353260869565218,21.650000000000006
Hilo,1979,Winter,69.54111111111114,77.75888888888886,63.448888888888895,0.8513333333333334,76.62
Honolulu,1970,Fall,77.08131868131869,85.03516483516482,71.26373626373622,0.09307692307692308,8.47
Honolulu,1970,Spring,77.68260869565219,85.7358695652174,72.01086956521742,0.014782608695652176,1.36
Honolulu,1970,Summer,81.50217391304349,89.57934782608697,75.8423913043478,0.029565217391304355,2.7200000000000006
Honolulu,1970,Winter,72.93898305084747,81.57796610169493,66.74406779661018,0.04576271186440679,2.7000000000000006
Honolulu,1971,Fall,76.60879120879122,83.35494505494506,71.46703296703299,0.0,0.0
Honolulu,1971,Spring,74.37282608695656,79.76847826086957,70.65108695652174,0.0,0.0
Honolulu,1971,Summer,77.46956521739129,83.23804347826079,73.35978260869564,0.0,0.0
Honolulu,1971,Winter,72.92666666666668,78.96000000000008,68.1111111111111,0.01566666666666667,1.4100000000000001
Honolulu,1972,Fall,78.16923076923077,84.81648351648349,72.94615384615383,0.0,0.0
Honolulu,1972,Spring,74.45869565217389,80.77173913043472,69.33586956521742,0.0,0.0
Honolulu,1972,Summer,79.08043478260868,85.84673913043486,74.05652173913045,0.0,0.0
Honolulu,1972,Winter,71.0901098901099,77.46593406593404,65.7197802197802,0.0,0.0
Honolulu,1973,Fall,78.23516483516484,85.28021978021974,72.59120879120876,0.1857142857142857,16.9
Honolulu,1973,Spring,75.01086956521738,81.80108695652169,69.91413043478258,0.0,0.0
Honolulu,1973,Summer,79.06304347826087,85.995652173913,73.88043478260865,0.037608695652173924,3.460000000000001
Honolulu,1973,Winter,72.00666666666666,79.54222222222221,65.48222222222219,0.0,0.0
Honolulu,1974,Fall,77.73516483516487,85.41868131868132,71.45274725274729,0.2441758241758241,22.21999999999999
Honolulu,1974,Spring,75.93695652173912,82.90869565217389,69.80543478260871,0.21249999999999988,19.54999999999999
Honolulu,1974,Summer,79.10652173913044,86.40543478260872,73.30326086956521,0.04413043478260869,4.06
Honolulu,1974,Winter,73.89222222222223,80.59444444444442,67.91111111111107,0.424888888888889,38.24000000000001
Honolulu,1975,Fall,77.37362637362638,84.39340659340657,72.00769230769227,0.17362637362637362,15.799999999999999
Honolulu,1975,Spring,73.55217391304349,80.6771739130435,67.95869565217394,0.08228260869565218,7.57
Honolulu,1975,Summer,77.71739130434781,84.58260869565211,72.85760869565212,0.025217391304347823,2.32
Honolulu,1975,Winter,73.1688888888889,80.59777777777781,67.06000000000003,0.2162222222222222,19.459999999999997
Honolulu,1976,Fall,77.60549450549452,86.38791208791206,70.41318681318677,0.042417582417582415,3.86
Honolulu,1976,Spring,74.30652173913045,81.86304347826086,68.82065217391302,0.0602173913043478,5.539999999999997
Honolulu,1976,Summer,78.54347826086955,86.55543478260866,72.71630434782604,0.031521739130434774,2.8999999999999995
Honolulu,1976,Winter,72.50989010989012,79.69560439560442,66.50439560439561,0.09802197802197803,8.92
Honolulu,1977,Fall,79.58681318681316,87.532967032967,73.34835164835161,0.008901098901098902,0.81
Honolulu,1977,Spring,75.77499999999998,83.39782608695646,70.12499999999999,0.08043478260869566,7.4
Honolulu,1977,Summer,79.74239130434782,87.51521739130432,73.88913043478256,0.003695652173913044,0.34
Honolulu,1977,Winter,74.49888888888887,82.84999999999992,66.96888888888887,0.012111111111111112,1.09
Honolulu,1978,Fall,76.27032967032966,85.43186813186811,70.07802197802197,0.14670329670329665,13.349999999999996
Honolulu,1978,Spring,75.89673913043477,84.08804347826081,69.76195652173908,0.07195652173913043,6.62
Honolulu,1978,Summer,77.92173913043479,86.6880434782608,72.22934782608691,0.03173913043478261,2.9200000000000004
